,PIN,Property Class,Tax Year,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Other Heating,Central Air,Fireplaces,Attic Type,Attic Finish,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Renovation,Site Desireability,Garage 1 Size,Garage 1 Material,Garage 1 Attachment,Garage 1 Area,Garage 2 Size,Garage 2 Material,Garage 2 Attachment,Garage 2 Area,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Date of Most Recent Sale,Deed No.,Sale Price,Longitude,Latitude,Census Tract,Total Building Square Feet,Multi Property Indicator,Property Address,Modeling Group,Full Baths,Age,Use,Number of Units,Percent Ownership,Condo Class Factor,Multi-Family Indicator,Large Lot,"Condition, Desirability and Utility",Deed Type,O'Hare Noise,Floodplain,Near Major Road,Total Units,Condo Strata,Age Squared,Age Decade,Age Decade Squared,Lot Size Squared,Improvement Size Squared,Location Factor,Garage indicator,Residential share of building,Pure Market Sale,Pure Market Filter,Neigborhood Code (mapping),Square root of lot size,Square root of age,Square root of improvement size,Town and Neighborhood
1866699,28261020150000,234,2019,260,5430,13,4.0,0.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1026.0,2.0,2.0,0.0,13570.0,63920.0,,,,-87.7114524504601,41.5859005740888,825501.0,,0,3900  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,29484900,1052676.0,0.549558937564509,1.0,,0,0,260,73.6885337077622,7.54983443527075,32.0312347560939,13260
1866700,28261020160000,203,2019,260,6270,13,5.0,0.0,3.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1490.0,2.0,2.0,0.0,15670.0,74610.0,,,,-87.7112655163348,41.5859005644523,825501.0,,0,3860  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,39312900,2220100.0,0.549669369749126,1.0,,0,0,260,79.1833315793166,7.54983443527075,38.6005181312376,13260
1866701,28261020170000,203,2019,260,6270,13,5.0,0.0,2.0,1.0,7.0,4.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,,2.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1539.0,2.0,2.0,0.0,15670.0,76320.0,,,,-87.7110653068473,41.585900651573,825501.0,,0,3854  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,39312900,2368521.0,0.549781180020936,1.0,,0,0,260,79.1833315793166,7.54983443527075,39.2300904918661,13260
1866702,28261020180000,203,2019,260,6270,13,5.0,0.0,3.0,1.0,6.0,3.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1186.0,2.0,2.0,0.0,15670.0,71440.0,,,,-87.7108642539787,41.5859019086404,825501.0,,0,3848  167TH PL,SF,2.0,56,1,,,,,,,,0.0,0.0,1.0,1.0,,3136,5.6,31.36,39312900,1406596.0,0.549891175117039,1.0,,0,0,260,79.1833315793166,7.48331477354788,34.4383507154451,13260
1866703,28261020190000,204,2019,260,5472,13,1.0,0.0,3.0,1.0,7.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1823.0,2.0,2.0,0.0,13680.0,80490.0,,,,-87.7106776116687,41.5859025782589,825501.0,,0,3842  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,29942784,3323329.0,0.549984667515446,1.0,,0,0,260,73.9729680356277,7.54983443527075,42.6966040804184,13260
1866704,28261020200000,234,2019,260,5472,13,4.0,0.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1026.0,2.0,2.0,0.0,13680.0,81710.0,,,,-87.7105022321348,41.5859029890256,825501.0,,0,3836  167TH PL,SF,1.0,58,1,,,,,,,,0.0,0.0,1.0,1.0,,3364,5.8,33.64,29942784,1052676.0,0.550065840052807,1.0,,0,0,260,73.9729680356277,7.61577310586391,32.0312347560939,13260
1866705,28261020210000,203,2019,260,6498,13,1.0,0.0,3.0,1.0,5.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1212.0,2.0,2.0,0.0,16240.0,72150.0,01/03/2019,1900346065.0,157000.0,-87.7103035058129,41.5859038254717,825501.0,,0,3830  167TH PL,SF,1.0,57,1,,,,,,,T,0.0,0.0,1.0,1.0,,3249,5.7,32.49,42224004,1468944.0,0.550152584300487,1.0,,1,1,260,80.6101730552664,7.54983443527075,34.8137903710584,13260
1866706,28261030170000,234,2019,260,6840,13,4.0,0.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1080.0,2.0,2.0,0.0,17100.0,74900.0,,,,-87.7098348638607,41.585916889441,825501.0,,0,3824  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,46785600,1166400.0,0.550374576738838,0.0,,0,0,260,82.7042925125413,7.54983443527075,32.86335345031,13260
1866707,28261030180000,203,2019,260,6270,13,5.0,0.0,3.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1,0.0,1539.0,2.0,2.0,0.0,15670.0,73820.0,,,,-87.7096242417939,41.5859160058889,825501.0,,0,3818  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,39312900,2368521.0,0.55043274908713,1.0,,0,0,260,79.1833315793166,7.54983443527075,39.2300904918661,13260
1866708,28261030190000,234,2019,260,6270,13,4.0,0.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1080.0,2.0,2.0,0.0,15670.0,81930.0,,,,-87.7094221343592,41.5859151419992,825501.0,,0,3812  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,39312900,1166400.0,0.550480671933531,1.0,,0,0,260,79.1833315793166,7.54983443527075,32.86335345031,13260
1866709,28261030200000,203,2019,260,6314,13,1.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1031.0,2.0,2.0,0.0,15780.0,68080.0,,,,-87.7092140195733,41.5859190704459,825501.0,,0,3806  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,39866596,1062961.0,0.550541958387444,0.0,,0,0,260,79.4606821012757,7.54983443527075,32.1091887160046,13260
1866710,28261030210000,203,2019,260,6745,13,1.0,0.0,3.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1413.0,2.0,2.0,0.0,16860.0,57370.0,,,,-87.7090003031716,41.5859129979101,825501.0,,0,3800  167TH PL,SF,2.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,45495025,1996569.0,0.5505543450384,1.0,,0,0,260,82.1279489577087,7.54983443527075,37.589892258425,13260
1866711,28261030220000,203,2019,260,6174,13,1.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1031.0,2.0,2.0,0.0,15430.0,75970.0,,,,-87.7088200094518,41.5859006757353,825501.0,,0,3748  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,38118276,1062961.0,0.550528237831455,1.0,,0,0,260,78.5748051222528,7.54983443527075,32.1091887160046,13260
1866712,28261030230000,234,2019,260,7134,13,4.0,0.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,,2.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1080.0,2.0,2.0,0.0,17830.0,80550.0,,,,-87.7086525236887,41.5858830530076,825501.0,,0,3744  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,50893956,1166400.0,0.550472949190363,1.0,,0,0,260,84.4630096551147,7.54983443527075,32.86335345031,13260
1866713,28261030240000,203,2019,260,8207,13,5.0,0.0,3.0,1.0,7.0,4.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1546.0,2.0,2.0,0.0,20510.0,87420.0,,,,-87.708470144721,41.5858562405908,825501.0,,0,3740  167TH PL,SF,2.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,67354849,2390116.0,0.550375273424575,1.0,,0,0,260,90.592494170323,7.54983443527075,39.319206502675,13260
1866714,28261030250000,203,2019,260,9405,13,5.0,0.0,3.0,1.0,7.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1547.0,2.0,2.0,0.0,23510.0,74640.0,,,,-87.7083026845932,41.5857903988181,825501.0,,0,3736  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,88454025,2393209.0,0.55011001821829,0.0,,0,0,260,96.9793792514677,7.54983443527075,39.3319208785943,13260
1866715,28261030260000,203,2019,260,8085,13,5.0,0.0,3.0,1.0,5.0,2.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,0.0,1552.0,2.0,2.0,0.0,20210.0,72440.0,,,,-87.708133207572,41.5856983380004,825501.0,,0,3730  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,65367225,2408704.0,0.549731691128387,1.0,,0,0,260,89.9166280506559,7.54983443527075,39.3954312071844,13260
1866716,28261030270000,234,2019,260,6710,13,4.0,0.0,3.0,1.0,5.0,2.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1080.0,2.0,2.0,0.0,16770.0,81230.0,,,,-87.7079652354543,41.5856047246178,825501.0,,0,3724  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,45024100,1166400.0,0.549342095873569,1.0,,0,0,260,81.9145896650896,7.54983443527075,32.86335345031,13260
1866717,28261030280000,203,2019,260,7084,13,5.0,0.0,3.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1460.0,2.0,2.0,0.0,17710.0,73820.0,,,,-87.7077680917285,41.5854974361626,825501.0,,0,3718  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,50183056,2131600.0,0.548889276484576,1.0,,0,0,260,84.1665016500033,7.54983443527075,38.2099463490856,13260
1866718,28261030290000,203,2019,260,8670,13,1.0,0.0,3.0,1.0,5.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1031.0,2.0,2.0,0.0,21670.0,51300.0,,,,-87.7074732350212,41.5854066918211,825501.0,,0,16730  BUTTERFIELD DR,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,75168900,1062961.0,0.548486139995366,1.0,,0,0,260,93.1128347758782,7.54983443527075,32.1091887160046,13260
1866719,28261030300000,234,2019,260,6479,13,4.0,0.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1015.0,2.0,2.0,0.0,16190.0,76060.0,,,,-87.7076039622034,41.585674759803,825501.0,,0,16712  BUTTERFIELD DR,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,41977441,1030225.0,0.549603683139637,1.0,,0,0,260,80.4922356504029,7.54983443527075,31.859064644148,13260
1866720,28261030310000,203,2019,260,5627,13,5.0,0.0,3.0,1.0,6.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1564.0,2.0,2.0,0.0,14060.0,75700.0,,,,-87.7077424135292,41.5858446570305,825501.0,,0,16706  BUTTERFIELD DR,SF,2.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,31663129,2446096.0,0.550315499467121,1.0,,0,0,260,75.0133321483588,7.54983443527075,39.5474398665704,13260
1866721,28261030320000,234,2019,260,10777,13,4.0,0.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1482.0,2.0,2.0,0.0,26940.0,83860.0,,,,-87.7078202465204,41.5859906522372,825501.0,,0,16700  BUTTERFIELD DR,SF,1.0,57,1,,,,,,,,0.0,0.0,1.0,1.0,,3249,5.7,32.49,116143729,2196324.0,0.550921613101522,1.0,,0,0,260,103.812330674155,7.54983443527075,38.4967531098403,13260
1866722,28261040010000,203,2019,260,6800,13,5.0,0.0,3.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1460.0,2.0,2.0,0.0,17000.0,80720.0,,,,-87.7127599798708,41.5854608179077,825501.0,,0,16749  SUNSET RIDGE DR,SF,1.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,46240000,2131600.0,0.546731524887036,1.0,,0,0,260,82.4621125123532,6.78232998312527,38.2099463490856,13260
1866723,28261040020000,203,2019,260,6600,13,5.0,0.0,3.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1460.0,2.0,2.0,0.0,16500.0,71390.0,,,,-87.7127766033052,41.5853025221043,825501.0,,0,16755  SUNSET RIDGE DR,SF,2.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,43560000,2131600.0,0.546037268597181,1.0,,0,0,260,81.2403840463596,6.78232998312527,38.2099463490856,13260
1866724,28261040030000,203,2019,260,5400,13,5.0,0.0,3.0,1.0,7.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,,2.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1546.0,2.0,2.0,0.0,13500.0,65860.0,,,,-87.7127761692885,41.5851641870646,825501.0,,0,16761  SUNSET RIDGE DR,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,29160000,2390116.0,0.545442662110614,1.0,,0,0,260,73.4846922834953,7.54983443527075,39.319206502675,13260
1866725,28261040040000,234,2019,260,7200,13,4.0,0.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,113.0,1520.0,2.0,2.0,0.0,18000.0,83420.0,,,,-87.712775754909,41.5850196609858,825501.0,,0,16767  SUNSET RIDGE DR,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,51840000,2310400.0,0.54482080173605,0.0,,0,0,260,84.8528137423857,7.54983443527075,38.9871773792359,13260
1866726,28261040050000,203,2019,260,6270,13,5.0,0.0,3.0,1.0,5.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1554.0,2.0,2.0,0.0,15670.0,82320.0,,,,-87.7124552852131,41.5854042414568,825501.0,,0,3931  167TH PL,SF,2.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,2414916.0,0.546740079806349,1.0,,0,0,260,79.1833315793166,7.54983443527075,39.4208066888541,13260
1866727,28261040060000,203,2019,260,6270,13,1.0,0.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1031.0,2.0,2.0,0.0,15670.0,59660.0,,,,-87.7122536823631,41.5854047851607,825501.0,,0,3925  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,1062961.0,0.54690014779731,0.0,,0,0,260,79.1833315793166,7.54983443527075,32.1091887160046,13260
1866728,28261040070000,203,2019,260,6270,13,5.0,0.0,3.0,1.0,7.0,4.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1652.0,2.0,2.0,0.0,15670.0,73200.0,,,,-87.7120548086701,41.5854053281454,825501.0,,0,3919  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,2729104.0,0.547051239264049,0.0,,0,0,260,79.1833315793166,7.54983443527075,40.6448028658032,13260
1866729,28261040080000,234,2019,260,5550,13,4.0,0.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1026.0,2.0,2.0,0.0,13870.0,73670.0,,,,-87.7118639958148,41.5854057336561,825501.0,,0,3913  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,30802500,1052676.0,0.547189280611131,1.0,,0,0,260,74.4983221287567,7.54983443527075,32.0312347560939,13260
1866730,28261040090000,203,2019,260,5472,13,1.0,0.0,2.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1215.0,2.0,2.0,0.0,13680.0,53950.0,,,,-87.711685962704,41.5854065085516,825501.0,,0,3907  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,29942784,1476225.0,0.547314041073659,1.0,,0,0,260,73.9729680356277,7.54983443527075,34.8568501158667,13260
1866731,28261040100000,203,2019,260,6270,13,5.0,0.0,2.0,1.0,7.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1539.0,2.0,2.0,0.0,15670.0,76030.0,,,,-87.711496205949,41.585406694228,825501.0,,0,3901  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,2368521.0,0.547438166463708,0.0,,0,0,260,79.1833315793166,7.54983443527075,39.2300904918661,13260
1866732,28261040110000,203,2019,260,6270,13,1.0,0.0,3.0,1.0,6.0,3.0,4.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1026.0,2.0,2.0,0.0,15670.0,53350.0,,,,-87.7112947326103,41.5854071427664,825501.0,,0,3861  167TH PL,SF,2.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,1052676.0,0.547564056958109,0.0,,0,0,260,79.1833315793166,7.54983443527075,32.0312347560939,13260
1866733,28261040120000,234,2019,260,5472,13,4.0,0.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1026.0,2.0,2.0,0.0,13680.0,72950.0,,,,-87.7111060207381,41.5854080890324,825501.0,,0,3855  167TH PL,SF,1.0,58,1,,,,,,,,0.0,0.0,0.0,1.0,,3364,5.8,33.64,29942784,1052676.0,0.547677643565629,1.0,,0,0,260,73.9729680356277,7.61577310586391,32.0312347560939,13260
1866734,28261040130000,203,2019,260,6270,13,1.0,0.0,2.0,1.0,5.0,2.0,2.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1026.0,2.0,2.0,0.0,15670.0,67230.0,,,,-87.7109119604232,41.5854089184234,825501.0,,0,3849  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,1052676.0,0.547787172097595,1.0,,0,0,260,79.1833315793166,7.54983443527075,32.0312347560939,13260
1866735,28261040140000,203,2019,260,6270,13,5.0,0.0,2.0,1.0,7.0,4.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1641.0,2.0,2.0,0.0,15670.0,76760.0,,,,-87.7107095018159,41.5854093867448,825501.0,,0,3843  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,2692881.0,0.547892508081212,1.0,,0,0,260,79.1833315793166,7.54983443527075,40.5092582010582,13260
1866736,28261040150000,203,2019,260,6270,13,5.0,0.0,2.0,1.0,7.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1539.0,2.0,2.0,0.0,15670.0,75320.0,,,,-87.7105118454613,41.5854100718302,825501.0,,0,3837  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,2368521.0,0.547989109436533,1.0,,0,0,260,79.1833315793166,7.54983443527075,39.2300904918661,13260
1866737,28261040160000,203,2019,260,6726,13,5.0,0.0,3.0,1.0,7.0,4.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1541.0,2.0,2.0,0.0,16810.0,66930.0,,,,-87.7102997414063,41.5854111730504,825501.0,,0,3831  167TH PL,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,45239076,2374681.0,0.548086341237225,0.0,,0,0,260,82.0121942152507,7.54983443527075,39.255572852781,13260
1866738,28261040170000,203,2019,260,6270,13,5.0,0.0,3.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1539.0,2.0,2.0,0.0,15670.0,67230.0,,,,-87.7124514674821,41.5850952896702,825501.0,,0,3930  168TH ST,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,2368521.0,0.545418367555571,1.0,,0,0,260,79.1833315793166,7.54983443527075,39.2300904918661,13260
1866739,28261040180000,203,2019,260,6270,13,5.0,0.0,3.0,1.0,7.0,4.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1650.0,2.0,2.0,0.0,15670.0,72770.0,,,,-87.7122498758158,41.5850959283912,825501.0,,0,3924  168TH ST,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,2722500.0,0.545581091191163,1.0,,0,0,260,79.1833315793166,7.54983443527075,40.6201920231798,13260
1866740,28261040190000,204,2019,260,6270,13,5.0,0.0,3.0,1.0,6.0,3.0,4.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1931.0,2.0,2.0,0.0,15670.0,81950.0,,,,-87.7120510015061,41.5850965719691,825501.0,,0,3918  168TH ST,SF,2.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,39312900,3728761.0,0.545734818680876,0.0,,0,0,260,79.1833315793166,7.54983443527075,43.9431450854397,13260
1866741,28261040200000,234,2019,260,5544,13,4.0,0.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1026.0,2.0,2.0,0.0,13860.0,83590.0,,,,-87.7118598637937,41.5850971202317,825501.0,,0,3912  168TH ST,SF,1.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,30735936,1052676.0,0.54587579431453,1.0,,0,0,260,74.4580418759451,7.54983443527075,32.0312347560939,13260
1866742,28261040210000,204,2019,260,5472,13,5.0,0.0,3.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1849.0,2.0,2.0,0.0,13680.0,88150.0,,,,-87.711682174103,41.5850980608894,825501.0,,0,3906  168TH ST,SF,2.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,29942784,3418801.0,0.546002958243421,1.0,,0,0,260,73.9729680356277,7.54983443527075,43.0,13260
